t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2013,6060801401031,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,8,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401058,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,8,0,0,0,4,0,0,0,0,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401085,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,8,0,0,0,0,0,0,0,9,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401112,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,6,0,0,0,5,0,0,0,6,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,2,NaN,NaN,0,NaN,NaN,0
2013,6060801401139,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,20,0,0,10,100,0,NaN,NaN,NaN,NaN,NaN,NaN,3,5,0,0,6,0,0,0,15,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,10,NaN,NaN,0,NaN,NaN,4
2013,6060801401166,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401193,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,0,50,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401220,NaN,2,0,NaN,NaN,NaN,0,NaN,NaN,0,0,2,4,0,5,NaN,NaN,NaN,NaN,NaN,NaN,4,2,0,5,2,22,0,0,3,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,15,0,NaN,NaN,0,NaN,NaN,0
2013,6060801401232,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,30,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,0,0,13,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,2,NaN,16,9,NaN,NaN,36,NaN,NaN,0
2013,6060801401234,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,4,20,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,0,0,12,0,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,3,NaN,12,20,NaN,NaN,16,NaN,NaN,0
2013,6060801401252,NaN,0,6,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,8,10,0,10,1,11,0,0,5,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,6,0,NaN,NaN,0,NaN,NaN,0
2013,7010300404004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,13,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,8,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,63,NaN,NaN,0
2013,7010300404025,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,8,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,25,NaN,NaN,0
2013,7010300404046,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,9,0,0,0,0,0,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,10,NaN,NaN,0,NaN,NaN,0
2013,7010300404067,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,26,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010300404089,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,1,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,7010300404110,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,75,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,10,NaN,0,0,NaN,NaN,130,NaN,NaN,0
2013,7010300404131,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,45,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,3,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,7010300404153,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,3,NaN,NaN,0,NaN,NaN,0
2013,7010300404175,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010300404192,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,50,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010300404199,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,0,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,50,NaN,NaN,0
2013,7010300404211,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,145,20,0,140,0,180,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,96,0,0,0,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,40,NaN,NaN,0,NaN,NaN,0
2013,7010502502004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,5,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,7010502502014,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,6,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010502502019,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010502502029,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,130,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,6,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010502502034,NaN,20,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,52,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,7,NaN,20,44,NaN,NaN,0,NaN,NaN,0
2013,7010502502049,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,5,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010502502064,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,3,NaN,0,44,NaN,NaN,0,NaN,NaN,0
2013,7010502502079,NaN,20,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,40,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,300,0,0,0,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN,NaN,NaN,NaN,10,NaN,0,50,NaN,NaN,0,NaN,NaN,0
2013,7010502502094,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010502502109,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,5,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010502502124,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,130,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,6,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010502502139,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,5,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2013,7010800701003,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,300,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,80,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701017,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701024,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,30
2013,7010800701038,NaN,0,30,NaN,NaN,NaN,0,NaN,NaN,0,0,0,56,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701045,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,20,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,24,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701067,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,24,0,0,300,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701088,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701110,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701131,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7010800701152,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,25,0,30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,96,NaN,NaN,0
2013,7010800701173,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,24,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011000102004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,11,10,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,27,0,0,0,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,2,NaN,0,22,NaN,NaN,0,NaN,NaN,60
2013,7011000102019,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,20,0,70,80,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,120,0,0,0,0,0,0,0,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,32,NaN,NaN,210,NaN,NaN,0
2013,7011000102034,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011000102064,NaN,0,52,NaN,NaN,NaN,0,NaN,NaN,20,0,0,34,6,26,NaN,NaN,NaN,NaN,NaN,NaN,0,7,0,24,12,0,100,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,250,NaN,0,22,NaN,NaN,160,NaN,NaN,0
2013,7011000102079,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,4,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,4,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,10,NaN,NaN,40,NaN,NaN,0
2013,7011000102094,NaN,13,0,NaN,NaN,NaN,0,NaN,NaN,0,0,20,20,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,25,0,0,0,0,0,0,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,56,NaN,NaN,0
2013,7011000102124,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,10,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,15,0,0,24,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,20,NaN,NaN,0
2013,7011000102139,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,105,0,0,25,0,14,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,25,0,0,25,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,70,NaN,NaN,0
2013,7011000102154,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,30,0,0,50,0,14,NaN,NaN,NaN,NaN,NaN,NaN,0,4,100,25,0,24,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,17,NaN,NaN,28,NaN,NaN,0
2013,7011000102169,NaN,13,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,60,0,24,NaN,NaN,NaN,NaN,NaN,NaN,0,24,0,28,0,0,0,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,24,NaN,NaN,100,NaN,NaN,30
2013,7011100401004,NaN,2,0,NaN,NaN,NaN,0,NaN,NaN,70,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,45,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,5,NaN,0,11,NaN,NaN,24,NaN,NaN,0
2013,7011100401008,NaN,8,0,NaN,NaN,NaN,0,NaN,NaN,60,57,90,0,17,60,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,50,0,0,160,0,0,0,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,16,NaN,NaN,220,NaN,NaN,0
2013,7011100401019,NaN,2,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011100401020,NaN,2,0,NaN,NaN,NaN,0,NaN,NaN,240,0,20,0,0,24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,38,0,110,0,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,16,NaN,NaN,164,NaN,NaN,0
2013,7011100401046,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,110,0,0,96,0,120,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,50,0,0,0,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,32,NaN,NaN,287,NaN,NaN,0
2013,7011100401062,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,30,0,27,0,0,60,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,25,0,0,0,0,0,0,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,21,NaN,NaN,216,NaN,NaN,0
2013,7011100401074,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,24,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2013,7011100401086,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,60,0,0,0,14,48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,60,14,0,0,0,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,16,NaN,NaN,24,NaN,NaN,0
2013,7011100401110,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,23,0,0,0,0,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,84,NaN,NaN,0
2013,7011100401122,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,15,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,24,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011100401134,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,30,0,0,0,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,100,0,130,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605014,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,23,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,50,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605019,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,75,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,90,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605029,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,180,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605034,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7011202605049,NaN,0,60,NaN,NaN,NaN,0,NaN,NaN,0,0,0,46,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,125,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
